Product code;Language;Category;Price;Weight;Quantity;Downloadable;Product name;Description;Taxes;Features;Short description;Status;Price tiers;Crossed out Price;Company id;Combination;Combination Code;Combination Supplier Ref
5fd0e86264d2a;fr;Category 2;10.00;0.00;26;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761333;
4514364022;fr;Category 2;"	-18.01";0.00;27;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;;
4274862091;fr;Category 6;30.01;0.00;28;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761333;testsupplier2
4035360160;fr;Category 6;11.00;0.00;29;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761333;supref3
3795858229;fr;Category 6;11.00;0.00;30;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761333;
3556356298;fr;Category 6;11.00;0.00;31;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761333;
3316854367;fr;Category 6;11.00;0.00;32;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761333;
3077352435;fr;Category 6;0.00;0.00;33;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761333;
2837850504;fr;Category 6;11.00;0.00;34;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761334;
2598348573;fr;Category 6;11.00;0.00;35;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761334;
2358846642;fr;Category 7;0.00;0.00;36;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761334;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;37;Y;Carotte 2;;TVA 0%;;;A;[0:10];0.00;1;;56734761334;
5fd0e86264d2a;fr;Category 2;10.00;0.00;38;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761334;
5fd0e86264d2a;fr;Category 2;20.00;0.00;39;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 2;56734761334;
5fd0e86264d2a;fr;Category 2;20.00;0.00;40;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 3;56734761334;
2119344711;fr;Category 2;"	-18.02";0.00;41;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;56734761334;
1879842780;fr;Category 6;30.02;0.00;42;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761334;testsupplier3
1640340848;fr;Category 6;11.00;0.00;43;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761334;supref4
1400838917;fr;Category 6;11.00;0.00;44;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761334;
1161336986;fr;Category 6;11.00;0.00;45;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761334;
921835054,9;fr;Category 6;11.00;0.00;46;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761334;
682333123,8;fr;Category 6;0.00;0.00;47;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761334;
442831192,6;fr;Category 6;11.00;0.00;48;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761334;
203329261,5;fr;Category 6;11.00;0.00;49;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761334;
-36172669,71;fr;Category 7;0.00;0.00;50;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761334;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;51;Y;Carotte 3;;TVA 0%;;;A;[0:10];0.00;1;;56734761334;
5fd0e86264d2a;fr;Category 2;10.00;0.00;52;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761335;
2119344711;fr;Category 2;"	-18.02";0.00;53;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;;
1879842780;fr;Category 6;30.02;0.00;54;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761335;testsupplier3
1640340848;fr;Category 6;11.00;0.00;55;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761335;supref4
1400838917;fr;Category 6;11.00;0.00;56;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761335;
1161336986;fr;Category 6;11.00;0.00;57;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761335;
921835054,9;fr;Category 6;11.00;0.00;58;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761335;
682333123,8;fr;Category 6;0.00;0.00;59;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761335;
442831192,6;fr;Category 6;11.00;0.00;60;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761335;
203329261,5;fr;Category 6;11.00;0.00;61;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761335;
-36172669,71;fr;Category 7;0.00;0.00;62;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761335;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;63;Y;Carotte 3;;TVA 0%;;;A;[0:10];0.00;1;;56734761335;
5fd0e86264d2a;fr;Category 2;10.00;0.00;64;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761335;
5fd0e86264d2a;fr;Category 2;20.00;0.00;65;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 2;56734761335;
5fd0e86264d2a;fr;Category 2;20.00;0.00;66;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 3;56734761335;
-275674600,9;fr;Category 2;"	-18.03";0.00;67;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;56734761335;
-515176532;fr;Category 6;30.03;0.00;68;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761335;testsupplier4
-754678463,2;fr;Category 6;11.00;0.00;69;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761335;supref5
-994180394,4;fr;Category 6;11.00;0.00;70;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761335;
-1233682326;fr;Category 6;11.00;0.00;71;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761336;
-1473184257;fr;Category 6;11.00;0.00;72;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761336;
-1712686188;fr;Category 6;0.00;0.00;73;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761336;
-1952188119;fr;Category 6;11.00;0.00;74;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761336;
-2191690050;fr;Category 6;11.00;0.00;75;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761336;
-2431191981;fr;Category 7;0.00;0.00;76;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761336;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;77;Y;Carotte 4;;TVA 0%;;;A;[0:10];0.00;1;;56734761336;
5fd0e86264d2a;fr;Category 2;10.00;0.00;78;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761336;
-275674600,9;fr;Category 2;"	-18.03";0.00;79;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;;
-515176532;fr;Category 6;30.03;0.00;80;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761336;testsupplier4
-754678463,2;fr;Category 6;11.00;0.00;81;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761336;supref5
-994180394,4;fr;Category 6;11.00;0.00;82;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761336;
-1233682326;fr;Category 6;11.00;0.00;83;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761336;
-1473184257;fr;Category 6;11.00;0.00;84;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761336;
-1712686188;fr;Category 6;0.00;0.00;85;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761336;
-1952188119;fr;Category 6;11.00;0.00;86;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761336;
-2191690050;fr;Category 6;11.00;0.00;87;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761336;
-2431191981;fr;Category 7;0.00;0.00;88;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761336;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;89;Y;Carotte 4;;TVA 0%;;;A;[0:10];0.00;1;;56734761336;
5fd0e86264d2a;fr;Category 2;10.00;0.00;90;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761337;
5fd0e86264d2a;fr;Category 2;20.00;0.00;91;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 2;56734761337;
5fd0e86264d2a;fr;Category 2;20.00;0.00;92;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 3;56734761337;
-2670693913;fr;Category 2;"	-18.04";0.00;93;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;56734761337;
-2910195844;fr;Category 6;30.04;0.00;94;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761337;testsupplier5
-3149697775;fr;Category 6;11.00;0.00;95;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761337;supref6
-3389199706;fr;Category 6;11.00;0.00;96;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761337;
-3628701637;fr;Category 6;11.00;0.00;97;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761337;
-3868203568;fr;Category 6;11.00;0.00;98;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761337;
-4107705499;fr;Category 6;0.00;0.00;99;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761337;
-4347207431;fr;Category 6;11.00;0.00;100;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761337;
-4586709362;fr;Category 6;11.00;0.00;101;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761337;
-4826211293;fr;Category 7;0.00;0.00;102;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761337;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;103;Y;Carotte 5;;TVA 0%;;;A;[0:10];0.00;1;;56734761337;
5fd0e86264d2a;fr;Category 2;10.00;0.00;104;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761337;
-2670693913;fr;Category 2;"	-18.04";0.00;105;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;;
-2910195844;fr;Category 6;30.04;0.00;106;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761337;testsupplier5
-3149697775;fr;Category 6;11.00;0.00;107;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761337;supref6
-3389199706;fr;Category 6;11.00;0.00;108;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761337;
-3628701637;fr;Category 6;11.00;0.00;109;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761338;
-3868203568;fr;Category 6;11.00;0.00;110;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761338;
-4107705499;fr;Category 6;0.00;0.00;111;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761338;
-4347207431;fr;Category 6;11.00;0.00;112;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761338;
-4586709362;fr;Category 6;11.00;0.00;113;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761338;
-4826211293;fr;Category 7;0.00;0.00;114;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761338;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;115;Y;Carotte 5;;TVA 0%;;;A;[0:10];0.00;1;;56734761338;
5fd0e86264d2a;fr;Category 2;10.00;0.00;116;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761338;
5fd0e86264d2a;fr;Category 2;20.00;0.00;117;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 2;56734761338;
5fd0e86264d2a;fr;Category 2;20.00;0.00;118;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 3;56734761338;
-5065713224;fr;Category 2;"	-18.05";0.00;119;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;56734761338;
-5305215155;fr;Category 6;30.05;0.00;120;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761338;testsupplier6
-5544717086;fr;Category 6;11.00;0.00;121;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761338;supref7
-5784219018;fr;Category 6;11.00;0.00;122;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761338;
-6023720949;fr;Category 6;11.00;0.00;123;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761338;
-6263222880;fr;Category 6;11.00;0.00;124;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761338;
-6502724811;fr;Category 6;0.00;0.00;125;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761338;
-6742226742;fr;Category 6;11.00;0.00;126;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761338;
-6981728673;fr;Category 6;11.00;0.00;127;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761339;
-7221230605;fr;Category 7;0.00;0.00;128;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761339;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;129;Y;Carotte 6;;TVA 0%;;;A;[0:10];0.00;1;;56734761339;
5fd0e86264d2a;fr;Category 2;10.00;0.00;130;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761339;
-5065713224;fr;Category 2;"	-18.05";0.00;131;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;;
-5305215155;fr;Category 6;30.05;0.00;132;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761339;testsupplier6
-5544717086;fr;Category 6;11.00;0.00;133;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761339;supref7
-5784219018;fr;Category 6;11.00;0.00;134;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761339;
-6023720949;fr;Category 6;11.00;0.00;135;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761339;
-6263222880;fr;Category 6;11.00;0.00;136;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761339;
-6502724811;fr;Category 6;0.00;0.00;137;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761339;
-6742226742;fr;Category 6;11.00;0.00;138;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761339;
-6981728673;fr;Category 6;11.00;0.00;139;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761339;
-7221230605;fr;Category 7;0.00;0.00;140;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761339;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;141;Y;Carotte 6;;TVA 0%;;;A;[0:10];0.00;1;;56734761339;
5fd0e86264d2a;fr;Category 2;10.00;0.00;142;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761339;
5fd0e86264d2a;fr;Category 2;20.00;0.00;143;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 2;56734761339;
5fd0e86264d2a;fr;Category 2;20.00;0.00;144;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 3;56734761339;
-7460732536;fr;Category 2;"	-18.06";0.00;145;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;56734761339;
-7700234467;fr;Category 6;30.06;0.00;146;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761340;testsupplier7
-7939736398;fr;Category 6;11.00;0.00;147;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761340;supref8
-8179238329;fr;Category 6;11.00;0.00;148;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761340;
-8418740260;fr;Category 6;11.00;0.00;149;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761340;
-8658242192;fr;Category 6;11.00;0.00;150;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761340;
-8897744123;fr;Category 6;0.00;0.00;151;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761340;
-9137246054;fr;Category 6;11.00;0.00;152;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761340;
-9376747985;fr;Category 6;11.00;0.00;153;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761340;
-9616249916;fr;Category 7;0.00;0.00;154;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761340;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;155;Y;Carotte 7;;TVA 0%;;;A;[0:10];0.00;1;;56734761340;
5fd0e86264d2a;fr;Category 2;10.00;0.00;156;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761340;
-7460732536;fr;Category 2;"	-18.06";0.00;157;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;;
-7700234467;fr;Category 6;30.06;0.00;158;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761340;testsupplier7
-7939736398;fr;Category 6;11.00;0.00;159;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761340;supref8
-8179238329;fr;Category 6;11.00;0.00;160;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 3;56734761340;
-8418740260;fr;Category 6;11.00;0.00;161;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 4;56734761340;
-8658242192;fr;Category 6;11.00;0.00;162;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 5;56734761340;
-8897744123;fr;Category 6;0.00;0.00;163;N;Myers Planters Punch;;TVA 20%;;;A;[0:0];0.00;1;test import prices ans stocks: option 6;56734761340;
-9137246054;fr;Category 6;11.00;0.00;164;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 7;56734761340;
-9376747985;fr;Category 6;11.00;0.00;165;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 8;56734761340;
-9616249916;fr;Category 7;0.00;0.00;166;N;Bread Bowl Plain;;TVA 20%;;;A;[0:0];0.00;1;;56734761341;
5fd0e7e78fc2b;fr;Category 1;10.00;0.00;167;Y;Carotte 7;;TVA 0%;;;A;[0:10];0.00;1;;56734761341;
5fd0e86264d2a;fr;Category 2;10.00;0.00;168;Y;Carotte combi;;TVA 2.1%;;;A;[0:10];0.00;1;test import prices ans stocks: option 1;56734761341;
5fd0e86264d2a;fr;Category 2;20.00;0.00;169;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 2;56734761341;
5fd0e86264d2a;fr;Category 2;20.00;0.00;170;Y;Carotte combi;;TVA 2.1%;;;A;[0:20];0.00;1;test import prices ans stocks: option 3;56734761341;
-9855751847;fr;Category 2;"	-18.07";0.00;171;N;Wine - Masi Valpolocell;;TVA 20%;;;A;[0:0];0.00;1;;56734761341;
-10095253779;fr;Category 6;30.07;0.00;172;N;Myers Planters Punch;;TVA 20%;;;A;[0:30];0.00;1;test import prices ans stocks: option 1;56734761341;testsupplier8
-10334755710;fr;Category 6;11.00;0.00;173;N;Myers Planters Punch;;TVA 20%;;;A;[0:11///5:21///10:31];0.00;1;test import prices ans stocks: option 2;56734761341;supref9
