Product code;Product name;Quantity;Price;Divisions included;Divisions excluded;Language;Category;Taxes;Status;Image URL
9195024133;Pasta - Lasagna Noodle, Frozen;100000;8;FR|IT;FR-ARA|FR-IDF;fr;Category 7;TVA 20%;A;http://dummyimage.com/768x734.jpg/dddddd/000000
7695027336;Energy Drink Red Bull;100000;378;FR-ARA;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/482x529.jpg/dddddd/000000
2970785778;Wine - Magnotta - Belpaese;100000;7;FR|IT;UK;fr;Category 3;TVA 20%;A;http://dummyimage.com/680x469.png/dddddd/000000
9112897828;Sugar - Cubes;100000;54;ALL;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/435x754.bmp/ff4444/ffffff
6398659722;Daikon Radish;100000;48;FR;INVALID;fr;Category 2;TVA 20%;A;http://dummyimage.com/478x785.bmp/ff4444/ffffff
8244733623;Pasta - Lasagna Noodle, Frozen;100000;69;FR-ARA;FR-ARA|FR-IDF;fr;Category 4;TVA 20%;A;http://dummyimage.com/596x593.png/ff4444/ffffff
2463417248;Appetizer - Asian Shrimp Roll;100000;306;FR;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/710x764.png/ff4444/ffffff
5883461567;Syrup - Pancake;100000;190;FR;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/616x733.png/dddddd/000000
262469200;Wine - Coteaux Du Tricastin Ac;100000;222;FR-ARA;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/444x509.bmp/dddddd/000000
688564604;Jolt Cola;100000;14;ALL;UK;fr;Category 5;TVA 20%;A;http://dummyimage.com/505x610.bmp/dddddd/000000
1783531656;Water - Evian 355 Ml;100000;245;FR-ARA;FR-ARA|FR-IDF;fr;Category 4;TVA 20%;A;http://dummyimage.com/546x497.png/dddddd/000000
4658992179;Sugar - Palm;100000;292;FR|BE|IT;IT|BE;fr;Category 8;TVA 20%;A;http://dummyimage.com/591x637.png/dddddd/000000
1424752367;Bagel - 12 Grain Preslice;100000;115;FR|IT;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/747x776.bmp/dddddd/000000
9603733608;Soup - Knorr, French Onion;100000;115;FR-ARA;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/745x668.jpg/dddddd/000000
6492562259;Pepsi - Diet, 355 Ml;100000;347;FR-IDF;INVALID;fr;Category 1;TVA 20%;A;http://dummyimage.com/489x419.png/5fa2dd/ffffff
5235762716;Beef - Bones, Cut - Up;100000;107;FR-ARA;FR-01|FR-69;fr;Category 8;TVA 20%;A;http://dummyimage.com/654x491.jpg/cc0000/ffffff
384840717;Milk - 1%;100000;263;FR|BE|IT;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/576x401.jpg/dddddd/000000
2215577091;Muffin Mix - Morning Glory;100000;240;FR-IDF;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/650x446.jpg/5fa2dd/ffffff
6245473604;Kippers - Smoked;100000;71;FR|IT;UK;fr;Category 6;TVA 20%;A;http://dummyimage.com/666x413.bmp/dddddd/000000
8699989423;Turkey - Breast, Bone - In;100000;131;INVALID;FR-ARA|FR-IDF;fr;Category 9;TVA 20%;A;http://dummyimage.com/421x643.bmp/5fa2dd/ffffff
3327775461;Pork - Loin, Boneless;100000;162;FR|BE|IT;IT|BE;fr;Category 1;TVA 20%;A;http://dummyimage.com/423x645.bmp/dddddd/000000
1212727685;Olives - Kalamata;100000;120;FR|IT;FR-75;fr;Category 9;TVA 20%;A;http://dummyimage.com/500x453.png/ff4444/ffffff
6262024222;Gatorade - Cool Blue Raspberry;100000;142;FR-IDF;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/785x464.bmp/cc0000/ffffff
3667620430;Wine - Pinot Noir Stoneleigh;100000;57;INVALID;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/496x519.jpg/ff4444/ffffff
3262871843;Kellogs Cereal In A Cup;100000;305;INVALID;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/572x431.png/cc0000/ffffff
9065820856;Tea - Lemon Scented;100000;334;FR|IT;INVALID;fr;Category 8;TVA 20%;A;http://dummyimage.com/444x781.bmp/dddddd/000000
429185989;Melon - Watermelon, Seedless;100000;204;FR;INVALID;fr;Category 2;TVA 20%;A;http://dummyimage.com/692x485.jpg/cc0000/ffffff
9912704496;Icecream - Dstk Cml And Fdg;100000;92;INVALID;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/543x613.png/ff4444/ffffff
1080296302;Mint - Fresh;100000;122;FR-ARA;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/791x625.jpg/ff4444/ffffff
1437306293;Myers Planters Punch;100000;57;INVALID;IT|BE;fr;Category 5;TVA 20%;A;http://dummyimage.com/437x676.jpg/5fa2dd/ffffff
8022848500;Nori Sea Weed;100000;355;FR|BE|IT;IT|BE;fr;Category 9;TVA 20%;A;http://dummyimage.com/753x619.bmp/cc0000/ffffff
2895224192;Doilies - 7, Paper;100000;185;FR-ARA;FR-75;fr;Category 0;TVA 20%;A;http://dummyimage.com/448x726.png/cc0000/ffffff
207063254;Amaretto;100000;16;ALL;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/409x440.png/cc0000/ffffff
1230815636;Cheese - St. Paulin;100000;183;FR-ARA;FR-ARA|FR-IDF;fr;Category 1;TVA 20%;A;http://dummyimage.com/763x599.jpg/dddddd/000000
6116186297;Ketchup - Tomato;100000;148;FR-ARA;FR-01|FR-69;fr;Category 7;TVA 20%;A;http://dummyimage.com/557x556.bmp/5fa2dd/ffffff
1788398317;Fork - Plastic;100000;302;FR;INVALID;fr;Category 2;TVA 20%;A;http://dummyimage.com/748x545.jpg/cc0000/ffffff
6968696085;Cocoa Butter;100000;52;FR-IDF;FR-ARA|FR-IDF;fr;Category 1;TVA 20%;A;http://dummyimage.com/449x523.jpg/5fa2dd/ffffff
9585529005;Pork - Ham, Virginia;100000;395;FR|BE|IT;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/572x655.jpg/ff4444/ffffff
2740476721;Ice - Clear, 300 Lb For Carving;100000;36;FR;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/673x695.bmp/5fa2dd/ffffff
974945096;Beans - Navy, Dry;100000;268;FR|BE|IT;IT|BE;fr;Category 5;TVA 20%;A;http://dummyimage.com/752x429.jpg/5fa2dd/ffffff
3833323661;General Purpose Trigger;100000;292;ALL;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/689x496.png/dddddd/000000
8282076153;Wine - Guy Sage Touraine;100000;232;FR;FR-75;fr;Category 1;TVA 20%;A;http://dummyimage.com/658x597.bmp/cc0000/ffffff
4716552527;Veal - Bones;100000;74;FR|BE|IT;FR-75;fr;Category 6;TVA 20%;A;http://dummyimage.com/552x676.bmp/ff4444/ffffff
4616285108;Vodka - Moskovskaya;100000;125;FR|BE|IT;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/575x480.jpg/cc0000/ffffff
2114413184;Sloe Gin - Mcguinness;100000;27;FR|IT;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/727x418.png/ff4444/ffffff
9896457654;Muffin Mix - Blueberry;100000;62;FR-IDF;INVALID;fr;Category 4;TVA 20%;A;http://dummyimage.com/544x759.jpg/ff4444/ffffff
2184817003;Wine - Tio Pepe Sherry Fino;100000;11;FR|BE|IT;FR-01|FR-69;fr;Category 4;TVA 20%;A;http://dummyimage.com/512x529.bmp/cc0000/ffffff
8549304392;Yeast Dry - Fermipan;100000;133;ALL;UK;fr;Category 7;TVA 20%;A;http://dummyimage.com/717x598.png/dddddd/000000
4213343775;Paste - Black Olive;100000;45;FR-IDF;IT|BE;fr;Category 1;TVA 20%;A;http://dummyimage.com/593x621.bmp/cc0000/ffffff
1258485405;Cookies - Englishbay Oatmeal;100000;73;ALL;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/712x694.jpg/5fa2dd/ffffff
7561891664;Lettuce - Frisee;100000;9;FR-IDF;IT|BE;fr;Category 5;TVA 20%;A;http://dummyimage.com/770x636.bmp/ff4444/ffffff
5836356000;Ice Cream - Life Savers;100000;38;FR-IDF;FR-ARA|FR-IDF;fr;Category 4;TVA 20%;A;http://dummyimage.com/694x653.bmp/dddddd/000000
6061429395;Chickensplit Half;100000;7;FR|BE|IT;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/754x660.png/ff4444/ffffff
4048692765;Cheese - Goat;100000;169;FR-ARA;FR-01|FR-69;fr;Category 4;TVA 20%;A;http://dummyimage.com/531x777.bmp/dddddd/000000
2781864132;Wine - Red, Wolf Blass, Yellow;100000;222;FR;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/400x794.bmp/cc0000/ffffff
9560653289;Taro Root;100000;121;FR-ARA;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/781x480.png/dddddd/000000
1211867107;Sobe - Liz Blizz;100000;142;INVALID;FR-75;fr;Category 8;TVA 20%;A;http://dummyimage.com/416x494.png/5fa2dd/ffffff
9590810987;Lettuce - Mini Greens, Whole;100000;29;FR;FR-ARA|FR-IDF;fr;Category 1;TVA 20%;A;http://dummyimage.com/518x774.bmp/5fa2dd/ffffff
8237044743;Soup - Tomato Mush. Florentine;100000;65;FR|IT;FR-ARA|FR-IDF;fr;Category 8;TVA 20%;A;http://dummyimage.com/668x744.bmp/cc0000/ffffff
7351217067;General Purpose Trigger;100000;240;INVALID;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/664x694.bmp/ff4444/ffffff
7135318833;Ecolab - Hobart Washarm End Cap;100000;186;FR|IT;FR-75;fr;Category 2;TVA 20%;A;http://dummyimage.com/550x512.png/5fa2dd/ffffff
5407260844;Nut - Peanut, Roasted;100000;216;FR|BE|IT;FR-ARA|FR-IDF;fr;Category 0;TVA 20%;A;http://dummyimage.com/563x625.jpg/cc0000/ffffff
9016491244;Cod - Black Whole Fillet;100000;387;INVALID;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/420x742.bmp/5fa2dd/ffffff
2185997059;Juice - Pineapple, 341 Ml;100000;42;FR-ARA;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/669x549.jpg/ff4444/ffffff
5891487995;Beer - Mill St Organic;100000;163;ALL;FR-01|FR-69;fr;Category 0;TVA 20%;A;http://dummyimage.com/762x724.jpg/ff4444/ffffff
4720659107;Radish;100000;200;FR|IT;UK;fr;Category 5;TVA 20%;A;http://dummyimage.com/587x647.bmp/5fa2dd/ffffff
6009559767;Soup - Chicken And Wild Rice;100000;78;FR-ARA;FR-75;fr;Category 4;TVA 20%;A;http://dummyimage.com/699x757.jpg/ff4444/ffffff
2279506502;Wine - Sogrape Mateus Rose;100000;100;FR;IT|BE;fr;Category 1;TVA 20%;A;http://dummyimage.com/489x429.bmp/cc0000/ffffff
3456779679;Spice - Onion Powder Granulated;100000;135;FR-ARA;FR-ARA|FR-IDF;fr;Category 7;TVA 20%;A;http://dummyimage.com/513x550.bmp/cc0000/ffffff
2511569274;White Fish - Filets;100000;383;FR-ARA;FR-75;fr;Category 5;TVA 20%;A;http://dummyimage.com/747x716.jpg/dddddd/000000
2223143666;Cookies - Englishbay Chochip;100000;273;FR|BE|IT;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/796x551.bmp/ff4444/ffffff
4492855219;Bag - Clear 7 Lb;100000;311;FR|BE|IT;IT|BE;fr;Category 3;TVA 20%;A;http://dummyimage.com/717x688.jpg/cc0000/ffffff
8203240285;Myers Planters Punch;100000;381;FR|IT;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/633x720.bmp/cc0000/ffffff
5966881586;Shrimp - Black Tiger 16/20;100000;81;ALL;IT|BE;fr;Category 2;TVA 20%;A;http://dummyimage.com/788x549.bmp/5fa2dd/ffffff
5258347718;Table Cloth 90x90 White;100000;104;FR-IDF;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/767x601.bmp/5fa2dd/ffffff
3222444247;Shrimp - Baby, Cold Water;100000;262;INVALID;UK;fr;Category 7;TVA 20%;A;http://dummyimage.com/619x618.jpg/5fa2dd/ffffff
1106957164;Crab Brie In Phyllo;100000;237;FR-IDF;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/608x464.png/ff4444/ffffff
3127343183;Pernod;100000;338;ALL;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/790x487.png/5fa2dd/ffffff
1207427446;Toamtoes 6x7 Select;100000;176;FR-IDF;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/773x664.jpg/dddddd/000000
988526206;Crab - Back Fin Meat, Canned;100000;151;FR|IT;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/684x742.bmp/cc0000/ffffff
3300168699;Mix Pina Colada;100000;328;INVALID;INVALID;fr;Category 5;TVA 20%;A;http://dummyimage.com/657x760.png/cc0000/ffffff
1213391228;Arctic Char - Fillets;100000;140;FR-IDF;IT|BE;fr;Category 0;TVA 20%;A;http://dummyimage.com/478x724.png/cc0000/ffffff
2399906820;Mushroom - Chanterelle, Dry;100000;341;FR|IT;IT|BE;fr;Category 1;TVA 20%;A;http://dummyimage.com/460x794.png/5fa2dd/ffffff
8462433735;Veal - Inside;100000;342;FR;FR-75;fr;Category 8;TVA 20%;A;http://dummyimage.com/476x409.jpg/ff4444/ffffff
2777348137;Flower - Potmums;100000;5;FR-ARA;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/778x719.bmp/ff4444/ffffff
7888227598;Capers - Pickled;100000;236;FR|BE|IT;IT|BE;fr;Category 4;TVA 20%;A;http://dummyimage.com/766x790.jpg/dddddd/000000
7143416146;Pork - Ground;100000;21;FR-IDF;UK;fr;Category 6;TVA 20%;A;http://dummyimage.com/728x665.bmp/cc0000/ffffff
9120158822;Cinnamon - Stick;100000;21;FR|BE|IT;UK;fr;Category 4;TVA 20%;A;http://dummyimage.com/749x461.bmp/5fa2dd/ffffff
568367881;Wine - Zinfandel Rosenblum;100000;79;INVALID;UK;fr;Category 4;TVA 20%;A;http://dummyimage.com/550x508.jpg/ff4444/ffffff
8535441870;Cup Translucent 9 Oz;100000;320;ALL;INVALID;fr;Category 0;TVA 20%;A;http://dummyimage.com/725x699.jpg/ff4444/ffffff
3405543933;V8 Pet;100000;134;INVALID;FR-01|FR-69;fr;Category 8;TVA 20%;A;http://dummyimage.com/515x641.jpg/cc0000/ffffff
3328170544;Veal - Leg;100000;83;FR|BE|IT;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/556x774.jpg/cc0000/ffffff
189632761;Shiro Miso;100000;319;ALL;FR-ARA|FR-IDF;fr;Category 7;TVA 20%;A;http://dummyimage.com/664x588.png/5fa2dd/ffffff
2705316198;Soup - Cream Of Broccoli, Dry;100000;202;FR-IDF;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/453x663.png/5fa2dd/ffffff
2374703573;Soup - Campbells Beef Strogonoff;100000;2;FR;FR-75;fr;Category 3;TVA 20%;A;http://dummyimage.com/641x435.jpg/ff4444/ffffff
2869485684;Amarula Cream;100000;325;INVALID;FR-ARA|FR-IDF;fr;Category 2;TVA 20%;A;http://dummyimage.com/401x630.bmp/5fa2dd/ffffff
3685317500;Tea - Green;100000;179;FR-IDF;FR-01|FR-69;fr;Category 6;TVA 20%;A;http://dummyimage.com/427x406.png/cc0000/ffffff
5535425313;Syrup - Monin - Blue Curacao;100000;11;INVALID;INVALID;fr;Category 3;TVA 20%;A;http://dummyimage.com/572x714.jpg/ff4444/ffffff
6017122106;Cheese - Cheddarsliced;100000;346;FR-ARA;UK;fr;Category 7;TVA 20%;A;http://dummyimage.com/716x615.bmp/5fa2dd/ffffff
5910006313;Sugar - Individual Portions;100000;229;FR|IT;IT|BE;fr;Category 6;TVA 20%;A;http://dummyimage.com/475x574.png/dddddd/000000
1049585306;Energy Drink Red Bull;100000;292;FR|BE|IT;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/495x773.bmp/dddddd/000000
394952270;Cheese - Mascarpone;100000;362;FR|IT;UK;fr;Category 0;TVA 20%;A;http://dummyimage.com/579x523.png/ff4444/ffffff
3597584164;Wine - Red, Pinot Noir, Chateau;100000;63;INVALID;FR-75;fr;Category 4;TVA 20%;A;http://dummyimage.com/616x782.png/dddddd/000000
9875181946;Sour Cream;100000;27;FR-IDF;IT|BE;fr;Category 9;TVA 20%;A;http://dummyimage.com/715x606.png/cc0000/ffffff
4781603382;Pasta - Cannelloni, Sheets, Fresh;100000;49;FR;UK;fr;Category 0;TVA 20%;A;http://dummyimage.com/697x581.jpg/dddddd/000000
4577907209;Cheese - Swiss;100000;166;FR-ARA;UK;fr;Category 9;TVA 20%;A;http://dummyimage.com/431x697.png/ff4444/ffffff
1637028424;Bar - Granola Trail Mix Fruit Nut;100000;374;FR-ARA;IT|BE;fr;Category 9;TVA 20%;A;http://dummyimage.com/648x754.png/cc0000/ffffff
2796405895;Prunes - Pitted;100000;59;ALL;IT|BE;fr;Category 0;TVA 20%;A;http://dummyimage.com/414x542.png/5fa2dd/ffffff
5903134940;Yogurt - Banana, 175 Gr;100000;148;ALL;FR-75;fr;Category 8;TVA 20%;A;http://dummyimage.com/565x453.jpg/5fa2dd/ffffff
2185908102;Wine - Tribal Sauvignon;100000;342;INVALID;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/549x414.bmp/cc0000/ffffff
4949539865;Beef - Tenderloin;100000;168;FR-ARA;UK;fr;Category 3;TVA 20%;A;http://dummyimage.com/750x700.png/cc0000/ffffff
9454413933;Bagel - Whole White Sesame;100000;228;ALL;INVALID;fr;Category 7;TVA 20%;A;http://dummyimage.com/718x656.bmp/dddddd/000000
6994782909;Puree - Raspberry;100000;84;FR-IDF;FR-01|FR-69;fr;Category 0;TVA 20%;A;http://dummyimage.com/710x531.png/ff4444/ffffff
4622913688;Lettuce - Treviso;100000;49;FR-ARA;FR-01|FR-69;fr;Category 2;TVA 20%;A;http://dummyimage.com/632x631.jpg/dddddd/000000
8857507836;Cookies - Assorted;100000;4;FR-ARA;FR-75;fr;Category 0;TVA 20%;A;http://dummyimage.com/417x440.png/5fa2dd/ffffff
3864766464;Apple - Delicious, Red;100000;100;FR;FR-01|FR-69;fr;Category 5;TVA 20%;A;http://dummyimage.com/625x615.png/ff4444/ffffff
4482412912;Tuna - Canned, Flaked, Light;100000;219;INVALID;FR-01|FR-69;fr;Category 6;TVA 20%;A;http://dummyimage.com/541x488.bmp/5fa2dd/ffffff
5448181278;Sage - Rubbed;100000;19;FR;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/467x690.png/cc0000/ffffff
8438123380;Gherkin - Sour;100000;332;ALL;UK;fr;Category 2;TVA 20%;A;http://dummyimage.com/441x734.bmp/ff4444/ffffff
4395102978;Quiche Assorted;100000;282;FR;FR-01|FR-69;fr;Category 1;TVA 20%;A;http://dummyimage.com/659x762.jpg/5fa2dd/ffffff
893538878;Ice Cream - Vanilla;100000;357;FR;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/749x553.jpg/cc0000/ffffff
2171630506;Cheese Cloth;100000;320;FR-IDF;INVALID;fr;Category 7;TVA 20%;A;http://dummyimage.com/673x699.jpg/ff4444/ffffff
9059231896;Sprouts - Alfalfa;100000;303;FR|IT;FR-01|FR-69;fr;Category 4;TVA 20%;A;http://dummyimage.com/766x761.jpg/ff4444/ffffff
7330203383;Pork - Bacon Cooked Slcd;100000;186;FR;INVALID;fr;Category 1;TVA 20%;A;http://dummyimage.com/555x730.bmp/dddddd/000000
6492337010;Coffee Beans - Chocolate;100000;78;INVALID;IT|BE;fr;Category 9;TVA 20%;A;http://dummyimage.com/702x587.png/ff4444/ffffff
525380905;White Baguette;100000;43;FR;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/444x590.jpg/ff4444/ffffff
3204828237;Cake - Box Window 10x10x2.5;100000;34;INVALID;FR-75;fr;Category 0;TVA 20%;A;http://dummyimage.com/432x510.jpg/dddddd/000000
2574438081;Ice Cream - Strawberry;100000;155;FR|BE|IT;IT|BE;fr;Category 7;TVA 20%;A;http://dummyimage.com/659x612.jpg/5fa2dd/ffffff
476193422;Soup - Campbells Asian Noodle;100000;313;FR-ARA;UK;fr;Category 1;TVA 20%;A;http://dummyimage.com/612x532.bmp/cc0000/ffffff
6957567433;Jam - Apricot;100000;114;FR|IT;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/590x693.jpg/cc0000/ffffff
2455427320;Silicone Parch. 16.3x24.3;100000;357;INVALID;FR-ARA|FR-IDF;fr;Category 6;TVA 20%;A;http://dummyimage.com/610x755.bmp/cc0000/ffffff
7069169370;Muffin Mix - Morning Glory;100000;316;FR-ARA;FR-ARA|FR-IDF;fr;Category 3;TVA 20%;A;http://dummyimage.com/725x438.bmp/ff4444/ffffff
5884870299;Puree - Mango;100000;318;FR-ARA;FR-01|FR-69;fr;Category 0;TVA 20%;A;http://dummyimage.com/515x733.png/ff4444/ffffff
9070179278;Cream - 35%;100000;67;FR-ARA;UK;fr;Category 5;TVA 20%;A;http://dummyimage.com/448x701.jpg/cc0000/ffffff
5150481214;Soup - Campbellschix Stew;100000;76;FR;FR-75;fr;Category 7;TVA 20%;A;http://dummyimage.com/499x539.jpg/dddddd/000000
6869309065;Smoked Tongue;100000;307;FR-ARA;UK;fr;Category 3;TVA 20%;A;http://dummyimage.com/487x715.jpg/cc0000/ffffff
9569374098;Ham - Procutinni;100000;206;INVALID;FR-01|FR-69;fr;Category 6;TVA 20%;A;http://dummyimage.com/477x413.png/5fa2dd/ffffff
6685391178;Pasta - Angel Hair;100000;198;FR|IT;FR-01|FR-69;fr;Category 2;TVA 20%;A;http://dummyimage.com/532x798.png/dddddd/000000
5512575938;Hummus - Spread;100000;89;FR|BE|IT;IT|BE;fr;Category 9;TVA 20%;A;http://dummyimage.com/516x472.bmp/dddddd/000000
5519959004;Coffee Swiss Choc Almond;100000;314;FR|BE|IT;FR-75;fr;Category 9;TVA 20%;A;http://dummyimage.com/571x459.bmp/cc0000/ffffff
7947817380;Flour - Corn, Fine;100000;85;FR|IT;FR-01|FR-69;fr;Category 3;TVA 20%;A;http://dummyimage.com/737x740.jpg/dddddd/000000
7144417216;Lamb Leg - Bone - In Nz;100000;224;INVALID;FR-01|FR-69;fr;Category 6;TVA 20%;A;http://dummyimage.com/716x694.jpg/5fa2dd/ffffff
9688465532;Liquid Aminios Acid - Braggs;100000;265;FR|BE|IT;UK;fr;Category 6;TVA 20%;A;http://dummyimage.com/535x748.bmp/cc0000/ffffff
535104257;Pastry - Baked Scones - Mini;100000;140;FR;FR-ARA|FR-IDF;fr;Category 8;TVA 20%;A;http://dummyimage.com/697x773.bmp/cc0000/ffffff
2759486903;Beef Striploin Aaa;100000;147;FR-IDF;FR-01|FR-69;fr;Category 7;TVA 20%;A;http://dummyimage.com/641x520.jpg/5fa2dd/ffffff
32326738;Nantucket - 518ml;100000;188;INVALID;INVALID;fr;Category 9;TVA 20%;A;http://dummyimage.com/441x417.jpg/ff4444/ffffff
3722687863;Wiberg Cure;100000;243;INVALID;FR-01|FR-69;fr;Category 9;TVA 20%;A;http://dummyimage.com/753x414.png/dddddd/000000
